Year,Round,Code,Stint,Compound,Stint Start Lap,Stint End Lap,Stint Length
2021,10,ALO,3.0,HARD,25.0,52.0,28
2021,10,BOT,1.0,MEDIUM,1.0,2.0,2
2021,10,BOT,2.0,MEDIUM,3.0,22.0,20
2021,10,BOT,3.0,HARD,23.0,52.0,30
2021,10,GAS,1.0,MEDIUM,1.0,2.0,2
2021,10,GAS,2.0,MEDIUM,3.0,28.0,26
2021,10,GAS,3.0,HARD,29.0,46.0,18
2021,10,GAS,4.0,SOFT,47.0,52.0,6
2021,10,GIO,1.0,MEDIUM,1.0,2.0,2
2021,10,GIO,2.0,MEDIUM,3.0,23.0,21
2021,10,GIO,3.0,HARD,24.0,51.0,28
2021,10,HAM,1.0,MEDIUM,1.0,2.0,2
2021,10,HAM,2.0,MEDIUM,3.0,27.0,25
2021,10,HAM,3.0,HARD,28.0,52.0,25
2021,10,LAT,1.0,MEDIUM,1.0,2.0,2
2021,10,LAT,2.0,MEDIUM,3.0,19.0,17
2021,10,LAT,3.0,HARD,20.0,51.0,32
2021,10,LEC,1.0,MEDIUM,1.0,2.0,2
2021,10,LEC,2.0,MEDIUM,3.0,29.0,27
2021,10,LEC,3.0,HARD,30.0,52.0,23
2021,10,MAZ,1.0,MEDIUM,1.0,2.0,2
2021,10,MAZ,2.0,MEDIUM,3.0,25.0,23
2021,10,MAZ,3.0,HARD,26.0,51.0,26
2021,10,MSC,1.0,MEDIUM,1.0,2.0,2
2021,10,MSC,2.0,MEDIUM,3.0,24.0,22
2021,10,MSC,3.0,HARD,25.0,51.0,27
2021,10,NOR,1.0,MEDIUM,1.0,2.0,2
2021,10,NOR,2.0,MEDIUM,3.0,21.0,19
2021,10,NOR,3.0,HARD,22.0,52.0,31
2021,10,OCO,1.0,MEDIUM,1.0,2.0,2
2021,10,OCO,2.0,MEDIUM,3.0,19.0,17
2021,10,OCO,3.0,HARD,20.0,52.0,33
2021,10,PER,1.0,HARD,1.0,2.0,2
2021,10,PER,2.0,HARD,3.0,18.0,16
2021,10,PER,3.0,MEDIUM,19.0,38.0,20
2021,10,PER,4.0,MEDIUM,39.0,48.0,10
2021,10,PER,5.0,SOFT,49.0,51.0,3
2021,10,RAI,1.0,MEDIUM,1.0,2.0,2
2021,10,RAI,2.0,MEDIUM,3.0,18.0,16
2021,10,RAI,3.0,HARD,19.0,51.0,33
2021,10,RIC,1.0,MEDIUM,1.0,2.0,2
2021,10,RIC,2.0,MEDIUM,3.0,20.0,18
2021,10,RIC,3.0,HARD,21.0,52.0,32
2021,10,RUS,1.0,MEDIUM,1.0,2.0,2
2021,10,RUS,2.0,MEDIUM,3.0,18.0,16
2021,10,RUS,3.0,HARD,19.0,51.0,33
2021,10,SAI,1.0,MEDIUM,1.0,2.0,2
2021,10,SAI,2.0,MEDIUM,3.0,28.0,26
2021,10,SAI,3.0,HARD,29.0,52.0,24
2021,10,STR,1.0,MEDIUM,1.0,2.0,2
2021,10,STR,2.0,MEDIUM,3.0,23.0,21
2021,10,STR,3.0,HARD,24.0,52.0,29
2021,10,TSU,1.0,MEDIUM,1.0,2.0,2
2021,10,TSU,2.0,MEDIUM,3.0,30.0,28
2021,10,TSU,3.0,HARD,31.0,52.0,22
2021,10,VER,1.0,MEDIUM,1.0,1.0,1
2021,10,VET,1.0,MEDIUM,1.0,2.0,2
2021,10,VET,2.0,MEDIUM,3.0,18.0,16
2021,10,VET,3.0,HARD,19.0,40.0,22
2021,11,ALO,1.0,INTERMEDIATE,1.0,2.0,2
2021,11,ALO,2.0,INTERMEDIATE,3.0,3.0,1
2021,11,ALO,3.0,MEDIUM,4.0,39.0,36
2021,11,ALO,4.0,HARD,40.0,70.0,31
2021,11,BOT,1.0,INTERMEDIATE,1.0,1.0,1
2021,11,GAS,1.0,INTERMEDIATE,1.0,2.0,2
2021,11,GAS,2.0,INTERMEDIATE,3.0,3.0,1
2021,11,GAS,3.0,MEDIUM,4.0,30.0,27
2021,11,GAS,4.0,HARD,31.0,68.0,38
2021,11,GAS,5.0,SOFT,69.0,70.0,2
2021,11,GIO,1.0,MEDIUM,1.0,1.0,1
2021,11,GIO,2.0,INTERMEDIATE,2.0,2.0,1
2021,11,GIO,3.0,INTERMEDIATE,3.0,3.0,1
2021,11,GIO,4.0,MEDIUM,4.0,11.0,8
2021,11,GIO,5.0,MEDIUM,12.0,33.0,22
2021,11,GIO,6.0,HARD,34.0,69.0,36
2021,11,HAM,1.0,INTERMEDIATE,1.0,2.0,2
2021,11,HAM,2.0,INTERMEDIATE,3.0,4.0,2
2021,11,HAM,3.0,MEDIUM,5.0,19.0,15
2021,11,HAM,4.0,HARD,20.0,47.0,28
2021,11,HAM,5.0,MEDIUM,48.0,70.0,23
2021,11,LAT,1.0,INTERMEDIATE,1.0,2.0,2
2021,11,LAT,2.0,INTERMEDIATE,3.0,3.0,1
2021,11,LAT,3.0,MEDIUM,4.0,23.0,20
2021,11,LAT,4.0,HARD,24.0,70.0,47
2021,11,LEC,1.0,INTERMEDIATE,1.0,1.0,1
2021,11,MAZ,1.0,INTERMEDIATE,1.0,1.0,1
2021,11,MAZ,2.0,INTERMEDIATE,2.0,2.0,1
2021,11,MAZ,3.0,INTERMEDIATE,3.0,3.0,1
2021,11,MSC,1.0,INTERMEDIATE,1.0,2.0,2
2021,11,MSC,2.0,INTERMEDIATE,3.0,3.0,1
2021,11,MSC,3.0,MEDIUM,4.0,34.0,31
2021,11,MSC,4.0,HARD,35.0,69.0,35
2021,11,NOR,1.0,INTERMEDIATE,1.0,1.0,1
2021,11,NOR,2.0,INTERMEDIATE,2.0,2.0,1
2021,11,OCO,1.0,INTERMEDIATE,1.0,2.0,2
2021,11,OCO,2.0,INTERMEDIATE,3.0,3.0,1
2021,11,OCO,3.0,MEDIUM,4.0,37.0,34
2021,11,OCO,4.0,HARD,38.0,70.0,33
2021,11,PER,1.0,INTERMEDIATE,1.0,1.0,1
2021,11,RAI,1.0,INTERMEDIATE,1.0,2.0,2
2021,11,RAI,2.0,INTERMEDIATE,3.0,3.0,1
2021,11,RAI,3.0,MEDIUM,4.0,15.0,12
2021,11,RAI,4.0,HARD,16.0,53.0,38
2021,11,RAI,5.0,SOFT,54.0,69.0,16
2021,11,RIC,1.0,INTERMEDIATE,1.0,2.0,2
2021,11,RIC,2.0,INTERMEDIATE,3.0,3.0,1
2021,11,RIC,3.0,MEDIUM,4.0,20.0,17
2021,11,RIC,4.0,HARD,21.0,69.0,49
2021,11,RUS,1.0,INTERMEDIATE,1.0,2.0,2
2021,11,RUS,2.0,INTERMEDIATE,3.0,3.0,1
2021,11,RUS,3.0,MEDIUM,4.0,21.0,18
2021,11,RUS,4.0,HARD,22.0,70.0,49
2021,11,SAI,1.0,INTERMEDIATE,1.0,2.0,2
2021,11,SAI,2.0,INTERMEDIATE,3.0,3.0,1
2021,11,SAI,3.0,MEDIUM,4.0,32.0,29
2021,11,SAI,4.0,HARD,33.0,70.0,38
2021,11,STR,1.0,INTERMEDIATE,1.0,1.0,1
2021,11,TSU,1.0,INTERMEDIATE,1.0,2.0,2
2021,11,TSU,2.0,INTERMEDIATE,3.0,3.0,1
2021,11,TSU,3.0,MEDIUM,4.0,22.0,19
2021,11,TSU,4.0,HARD,23.0,70.0,48
2021,11,VER,1.0,INTERMEDIATE,1.0,1.0,1
2021,11,VER,2.0,INTERMEDIATE,2.0,2.0,1
2021,11,VER,3.0,INTERMEDIATE,3.0,3.0,1
2021,11,VER,4.0,MEDIUM,4.0,20.0,17
2021,11,VER,5.0,HARD,21.0,40.0,20
2021,11,VER,6.0,MEDIUM,41.0,70.0,30
2021,11,VET,1.0,INTERMEDIATE,1.0,2.0,2
2021,11,VET,2.0,INTERMEDIATE,3.0,3.0,1
2021,11,VET,3.0,MEDIUM,4.0,36.0,33
2021,11,VET,4.0,HARD,37.0,70.0,34
2021,12,ALO,1.0,UNKNOWN,1.0,3.0,3
2021,12,BOT,1.0,UNKNOWN,1.0,3.0,3
2021,12,GAS,1.0,UNKNOWN,1.0,3.0,3
2021,12,GIO,2.0,WET,1.0,3.0,3
2021,12,HAM,1.0,UNKNOWN,1.0,3.0,3
2021,12,LAT,2.0,WET,1.0,3.0,3
2021,12,LEC,1.0,UNKNOWN,1.0,3.0,3
2021,12,MAZ,2.0,WET,1.0,3.0,3
2021,12,MSC,2.0,WET,1.0,3.0,3
2021,12,NOR,1.0,UNKNOWN,1.0,3.0,3
2021,12,OCO,1.0,UNKNOWN,1.0,3.0,3
2021,12,PER,1.0,UNKNOWN,1.0,3.0,3
2021,12,RAI,3.0,WET,1.0,3.0,3
2021,12,RIC,1.0,UNKNOWN,1.0,3.0,3
2021,12,RUS,2.0,WET,1.0,3.0,3
2021,12,SAI,1.0,UNKNOWN,1.0,3.0,3
2021,12,STR,1.0,UNKNOWN,1.0,3.0,3
2021,12,TSU,1.0,UNKNOWN,1.0,3.0,3
2021,12,VER,2.0,WET,1.0,3.0,3
2021,12,VET,1.0,UNKNOWN,1.0,3.0,3
2021,13,ALO,1.0,SOFT,1.0,33.0,33
2021,13,ALO,2.0,MEDIUM,34.0,71.0,38
2021,13,BOT,1.0,SOFT,1.0,31.0,31
2021,13,BOT,2.0,MEDIUM,32.0,67.0,36
2021,13,BOT,3.0,SOFT,68.0,72.0,5
2021,13,GAS,1.0,SOFT,1.0,24.0,24
2021,13,GAS,2.0,MEDIUM,25.0,71.0,47
2021,13,GIO,1.0,SOFT,1.0,27.0,27
2021,13,GIO,2.0,MEDIUM,28.0,33.0,6
2021,13,GIO,3.0,HARD,34.0,70.0,37
2021,13,HAM,1.0,SOFT,1.0,20.0,20
2021,13,HAM,2.0,MEDIUM,21.0,39.0,19
2021,13,HAM,3.0,MEDIUM,40.0,70.0,31
2021,13,HAM,4.0,SOFT,71.0,72.0,2
2021,13,KUB,1.0,MEDIUM,1.0,40.0,40
2021,13,KUB,2.0,HARD,41.0,70.0,30
2021,13,LAT,1.0,MEDIUM,1.0,23.0,23
2021,13,LAT,2.0,HARD,24.0,70.0,47
2021,13,LEC,1.0,SOFT,1.0,34.0,34
2021,13,LEC,2.0,HARD,35.0,71.0,37
2021,13,MAZ,1.0,MEDIUM,1.0,33.0,33
2021,13,MAZ,2.0,HARD,34.0,41.0,8
2021,13,MSC,1.0,SOFT,1.0,4.0,4
2021,13,MSC,2.0,HARD,5.0,30.0,26
2021,13,MSC,3.0,MEDIUM,31.0,69.0,39
2021,13,NOR,1.0,MEDIUM,1.0,42.0,42
2021,13,NOR,2.0,HARD,43.0,71.0,29
2021,13,OCO,1.0,SOFT,1.0,31.0,31
2021,13,OCO,2.0,MEDIUM,32.0,71.0,40
2021,13,PER,1.0,HARD,1.0,8.0,8
2021,13,PER,2.0,MEDIUM,9.0,47.0,39
2021,13,PER,3.0,SOFT,48.0,71.0,24
2021,13,RIC,1.0,SOFT,1.0,30.0,30
2021,13,RIC,2.0,HARD,31.0,71.0,41
2021,13,RUS,1.0,MEDIUM,1.0,27.0,27
2021,13,RUS,2.0,HARD,28.0,68.0,41
2021,13,RUS,3.0,SOFT,69.0,69.0,1
2021,13,SAI,1.0,SOFT,1.0,31.0,31
2021,13,SAI,2.0,HARD,32.0,71.0,40
2021,13,STR,1.0,SOFT,1.0,27.0,27
2021,13,STR,2.0,HARD,28.0,70.0,43
2021,13,TSU,1.0,SOFT,1.0,31.0,31
2021,13,TSU,2.0,MEDIUM,32.0,48.0,17
2021,13,VER,1.0,SOFT,1.0,21.0,21
2021,13,VER,2.0,MEDIUM,22.0,40.0,19
2021,13,VER,3.0,HARD,41.0,72.0,32
2021,13,VET,1.0,SOFT,1.0,10.0,10
2021,13,VET,2.0,HARD,11.0,44.0,34
2021,13,VET,3.0,MEDIUM,45.0,70.0,26
2021,14,ALO,1.0,MEDIUM,1.0,25.0,25
2021,14,ALO,2.0,HARD,26.0,53.0,28
2021,14,BOT,1.0,HARD,1.0,26.0,26
2021,14,BOT,2.0,MEDIUM,27.0,53.0,27
2021,14,GAS,1.0,HARD,1.0,3.0,3
2021,14,GIO,1.0,MEDIUM,1.0,1.0,1
2021,14,GIO,2.0,HARD,2.0,25.0,24
2021,14,GIO,3.0,MEDIUM,26.0,53.0,28
2021,14,HAM,1.0,HARD,1.0,25.0,25
2021,14,KUB,1.0,HARD,1.0,26.0,26
2021,14,KUB,2.0,MEDIUM,27.0,53.0,27
2021,14,LAT,1.0,MEDIUM,1.0,23.0,23
2021,14,LAT,2.0,HARD,24.0,53.0,30
2021,14,LEC,1.0,MEDIUM,1.0,26.0,26
2021,14,LEC,2.0,HARD,27.0,53.0,27
2021,14,MAZ,1.0,MEDIUM,1.0,24.0,24
2021,14,MAZ,2.0,SOFT,25.0,28.0,4
2021,14,MAZ,3.0,HARD,29.0,39.0,11
2021,14,MAZ,4.0,SOFT,40.0,42.0,3
2021,14,MSC,1.0,MEDIUM,1.0,23.0,23
2021,14,MSC,2.0,HARD,24.0,53.0,30
2021,14,NOR,1.0,MEDIUM,1.0,24.0,24
2021,14,NOR,2.0,HARD,25.0,53.0,29
2021,14,OCO,1.0,MEDIUM,1.0,26.0,26
2021,14,OCO,2.0,HARD,27.0,53.0,27
2021,14,PER,1.0,MEDIUM,1.0,26.0,26
2021,14,PER,2.0,HARD,27.0,53.0,27
2021,14,RIC,1.0,MEDIUM,1.0,22.0,22
2021,14,RIC,2.0,HARD,23.0,53.0,31
2021,14,RUS,1.0,MEDIUM,1.0,26.0,26
2021,14,RUS,2.0,HARD,27.0,53.0,27
2021,14,SAI,1.0,MEDIUM,1.0,26.0,26
2021,14,SAI,2.0,HARD,27.0,53.0,27
2021,14,STR,1.0,MEDIUM,1.0,25.0,25
2021,14,STR,2.0,HARD,26.0,53.0,28
2021,14,TSU,1.0,MEDIUM,1.0,1.0,1
2021,14,VER,1.0,MEDIUM,1.0,23.0,23
2021,14,VER,2.0,HARD,24.0,26.0,3
2021,14,VET,1.0,MEDIUM,1.0,22.0,22
2021,14,VET,2.0,HARD,23.0,26.0,4
2021,14,VET,3.0,MEDIUM,27.0,53.0,27
2021,15,ALO,1.0,HARD,1.0,36.0,36
2021,15,ALO,2.0,MEDIUM,37.0,50.0,14
2021,15,ALO,3.0,INTERMEDIATE,51.0,53.0,3
2021,15,BOT,1.0,HARD,1.0,28.0,28
2021,15,BOT,2.0,MEDIUM,29.0,47.0,19
2021,15,BOT,3.0,INTERMEDIATE,48.0,53.0,6
2021,15,GAS,1.0,HARD,1.0,33.0,33
2021,15,GAS,2.0,MEDIUM,34.0,50.0,17
2021,15,GAS,3.0,INTERMEDIATE,51.0,52.0,2
2021,15,GIO,1.0,HARD,1.0,36.0,36
2021,15,GIO,2.0,MEDIUM,37.0,50.0,14
2021,15,GIO,3.0,INTERMEDIATE,51.0,52.0,2
2021,15,HAM,1.0,MEDIUM,1.0,26.0,26
2021,15,HAM,2.0,HARD,27.0,49.0,23
2021,15,HAM,3.0,INTERMEDIATE,50.0,53.0,4
2021,15,LAT,1.0,MEDIUM,1.0,13.0,13
2021,15,LAT,2.0,HARD,14.0,47.0,34
2021,15,LEC,1.0,HARD,1.0,35.0,35
2021,15,LEC,2.0,MEDIUM,36.0,51.0,16
2021,15,LEC,3.0,INTERMEDIATE,52.0,52.0,1
2021,15,MAZ,1.0,MEDIUM,1.0,14.0,14
2021,15,MAZ,2.0,HARD,15.0,46.0,32
2021,15,MAZ,3.0,INTERMEDIATE,47.0,51.0,5
2021,15,MSC,1.0,MEDIUM,1.0,20.0,20
2021,15,MSC,2.0,HARD,21.0,32.0,12
2021,15,NOR,1.0,MEDIUM,1.0,28.0,28
2021,15,NOR,2.0,HARD,29.0,51.0,23
2021,15,NOR,3.0,INTERMEDIATE,52.0,53.0,2
2021,15,OCO,1.0,MEDIUM,1.0,15.0,15
2021,15,OCO,2.0,HARD,16.0,50.0,35
2021,15,OCO,3.0,INTERMEDIATE,51.0,52.0,2
2021,15,PER,1.0,HARD,1.0,36.0,36
2021,15,PER,2.0,MEDIUM,37.0,50.0,14
2021,15,PER,3.0,INTERMEDIATE,51.0,53.0,3
2021,15,RAI,1.0,MEDIUM,1.0,15.0,15
2021,15,RAI,2.0,HARD,16.0,47.0,32
2021,15,RAI,3.0,INTERMEDIATE,48.0,53.0,6
2021,15,RIC,1.0,MEDIUM,1.0,22.0,22
2021,15,RIC,2.0,HARD,23.0,48.0,26
2021,15,RIC,3.0,INTERMEDIATE,49.0,53.0,5
2021,15,RUS,1.0,MEDIUM,1.0,13.0,13
2021,15,RUS,2.0,HARD,14.0,47.0,34
2021,15,RUS,3.0,INTERMEDIATE,48.0,53.0,6
2021,15,SAI,1.0,MEDIUM,1.0,14.0,14
2021,15,SAI,2.0,HARD,15.0,48.0,34
2021,15,SAI,3.0,INTERMEDIATE,49.0,53.0,5
2021,15,STR,1.0,MEDIUM,1.0,12.0,12
2021,15,STR,2.0,HARD,13.0,48.0,36
2021,15,STR,3.0,INTERMEDIATE,49.0,53.0,5
2021,15,TSU,1.0,MEDIUM,1.0,13.0,13
2021,15,TSU,2.0,HARD,14.0,47.0,34
2021,15,TSU,3.0,SOFT,48.0,49.0,2
2021,15,TSU,4.0,INTERMEDIATE,50.0,52.0,3
2021,15,VER,1.0,HARD,1.0,26.0,26
2021,15,VER,2.0,MEDIUM,27.0,48.0,22
2021,15,VER,3.0,INTERMEDIATE,49.0,53.0,5
2021,15,VET,1.0,MEDIUM,1.0,26.0,26
2021,15,VET,2.0,HARD,27.0,50.0,24
2021,15,VET,3.0,INTERMEDIATE,51.0,52.0,2
2021,16,ALO,1.0,INTERMEDIATE,1.0,30.0,30
2021,16,ALO,2.0,INTERMEDIATE,31.0,57.0,27
2021,16,BOT,1.0,INTERMEDIATE,1.0,37.0,37
2021,16,BOT,2.0,INTERMEDIATE,38.0,58.0,21
2021,16,GAS,1.0,INTERMEDIATE,1.0,39.0,39
2021,16,GAS,2.0,INTERMEDIATE,40.0,58.0,19
2021,16,GIO,1.0,INTERMEDIATE,1.0,40.0,40
2021,16,GIO,2.0,INTERMEDIATE,41.0,57.0,17
2021,16,HAM,1.0,INTERMEDIATE,1.0,50.0,50
2021,16,HAM,2.0,INTERMEDIATE,51.0,58.0,8
2021,16,LAT,1.0,INTERMEDIATE,1.0,34.0,34
2021,16,LAT,2.0,INTERMEDIATE,35.0,57.0,23
2021,16,LEC,1.0,INTERMEDIATE,1.0,47.0,47
2021,16,LEC,2.0,INTERMEDIATE,48.0,58.0,11
2021,16,MAZ,1.0,INTERMEDIATE,1.0,35.0,35
2021,16,MAZ,2.0,INTERMEDIATE,36.0,56.0,21
2021,16,MSC,1.0,INTERMEDIATE,1.0,39.0,39
2021,16,MSC,2.0,INTERMEDIATE,40.0,56.0,17
2021,16,NOR,1.0,INTERMEDIATE,1.0,34.0,34
2021,16,NOR,2.0,INTERMEDIATE,35.0,58.0,24
2021,16,OCO,1.0,INTERMEDIATE,1.0,57.0,57
2021,16,PER,1.0,INTERMEDIATE,1.0,37.0,37
2021,16,PER,2.0,INTERMEDIATE,38.0,58.0,21
2021,16,RAI,1.0,INTERMEDIATE,1.0,37.0,37
2021,16,RAI,2.0,INTERMEDIATE,38.0,57.0,20
2021,16,RIC,1.0,INTERMEDIATE,1.0,21.0,21
2021,16,RIC,2.0,INTERMEDIATE,22.0,57.0,36
2021,16,RUS,1.0,INTERMEDIATE,1.0,35.0,35
2021,16,RUS,2.0,INTERMEDIATE,36.0,57.0,22
2021,16,SAI,1.0,INTERMEDIATE,1.0,36.0,36
2021,16,SAI,2.0,INTERMEDIATE,37.0,58.0,22
2021,16,STR,1.0,INTERMEDIATE,1.0,39.0,39
2021,16,STR,2.0,INTERMEDIATE,40.0,58.0,19
2021,16,TSU,1.0,INTERMEDIATE,1.0,35.0,35
2021,16,TSU,2.0,INTERMEDIATE,36.0,57.0,22
2021,16,VER,1.0,INTERMEDIATE,1.0,36.0,36
2021,16,VER,2.0,INTERMEDIATE,37.0,58.0,22
2021,16,VET,1.0,INTERMEDIATE,1.0,36.0,36
2021,16,VET,2.0,MEDIUM,37.0,37.0,1
2021,16,VET,3.0,INTERMEDIATE,38.0,57.0,20
2021,17,ALO,1.0,MEDIUM,1.0,7.0,7
2021,17,ALO,2.0,HARD,8.0,28.0,21
2021,17,ALO,3.0,HARD,29.0,39.0,11
2021,17,ALO,4.0,MEDIUM,40.0,49.0,10
2021,17,BOT,1.0,MEDIUM,1.0,15.0,15
2021,17,BOT,2.0,HARD,16.0,34.0,19
2021,17,BOT,3.0,HARD,35.0,56.0,22
2021,17,GAS,1.0,MEDIUM,1.0,10.0,10
2021,17,GAS,2.0,HARD,11.0,14.0,4
2021,17,GIO,1.0,MEDIUM,1.0,8.0,8
2021,17,GIO,2.0,MEDIUM,9.0,26.0,18
2021,17,GIO,3.0,HARD,27.0,55.0,29
2021,17,HAM,1.0,MEDIUM,1.0,13.0,13
2021,17,HAM,2.0,HARD,14.0,37.0,24
2021,17,HAM,3.0,HARD,38.0,56.0,19
2021,17,LAT,1.0,MEDIUM,1.0,5.0,5
2021,17,LAT,2.0,HARD,6.0,25.0,20
2021,17,LAT,3.0,HARD,26.0,55.0,30
2021,17,LEC,1.0,MEDIUM,1.0,12.0,12
2021,17,LEC,2.0,HARD,13.0,32.0,20
2021,17,LEC,3.0,HARD,33.0,56.0,24
2021,17,MAZ,1.0,MEDIUM,1.0,1.0,1
2021,17,MAZ,2.0,HARD,2.0,24.0,23
2021,17,MAZ,3.0,MEDIUM,25.0,37.0,13
2021,17,MAZ,4.0,MEDIUM,38.0,54.0,17
2021,17,MSC,1.0,MEDIUM,1.0,11.0,11
2021,17,MSC,2.0,HARD,12.0,34.0,23
2021,17,MSC,3.0,MEDIUM,35.0,54.0,20
2021,17,NOR,1.0,MEDIUM,1.0,10.0,10
2021,17,NOR,2.0,HARD,11.0,30.0,20
2021,17,NOR,3.0,HARD,31.0,56.0,26
2021,17,OCO,1.0,MEDIUM,1.0,3.0,3
2021,17,OCO,2.0,HARD,4.0,25.0,22
2021,17,OCO,3.0,MEDIUM,26.0,40.0,15
2021,17,PER,1.0,MEDIUM,1.0,12.0,12
2021,17,PER,2.0,MEDIUM,13.0,30.0,18
2021,17,PER,3.0,HARD,31.0,56.0,26
2021,17,RAI,1.0,MEDIUM,1.0,12.0,12
2021,17,RAI,2.0,MEDIUM,13.0,31.0,19
2021,17,RAI,3.0,HARD,32.0,55.0,24
2021,17,RIC,1.0,MEDIUM,1.0,11.0,11
2021,17,RIC,2.0,HARD,12.0,30.0,19
2021,17,RIC,3.0,HARD,31.0,56.0,26
2021,17,RUS,1.0,MEDIUM,1.0,9.0,9
2021,17,RUS,2.0,HARD,10.0,31.0,22
2021,17,RUS,3.0,HARD,32.0,55.0,24
2021,17,SAI,1.0,SOFT,1.0,11.0,11
2021,17,SAI,2.0,HARD,12.0,29.0,18
2021,17,SAI,3.0,HARD,30.0,56.0,27
2021,17,STR,1.0,MEDIUM,1.0,18.0,18
2021,17,STR,2.0,MEDIUM,19.0,34.0,16
2021,17,STR,3.0,HARD,35.0,55.0,21
2021,17,TSU,1.0,SOFT,1.0,9.0,9
2021,17,TSU,2.0,HARD,10.0,32.0,23
2021,17,TSU,3.0,HARD,33.0,55.0,23
2021,17,VER,1.0,MEDIUM,1.0,10.0,10
2021,17,VER,2.0,HARD,11.0,29.0,19
2021,17,VER,3.0,HARD,30.0,56.0,27
2021,17,VET,1.0,MEDIUM,1.0,17.0,17
2021,17,VET,2.0,MEDIUM,18.0,38.0,21
2021,17,VET,3.0,HARD,39.0,55.0,17
2021,18,ALO,1.0,MEDIUM,1.0,39.0,39
2021,18,ALO,2.0,HARD,40.0,70.0,31
2021,18,BOT,1.0,MEDIUM,1.0,1.0,1
2021,18,BOT,2.0,HARD,2.0,40.0,39
2021,18,BOT,3.0,MEDIUM,41.0,63.0,23
2021,18,BOT,4.0,SOFT,64.0,67.0,4
2021,18,BOT,5.0,SOFT,68.0,69.0,2
2021,18,GAS,1.0,MEDIUM,1.0,31.0,31
2021,18,GAS,2.0,HARD,32.0,71.0,40
2021,18,GIO,1.0,MEDIUM,1.0,16.0,16
2021,18,GIO,2.0,HARD,17.0,70.0,54
2021,18,HAM,1.0,MEDIUM,1.0,29.0,29
2021,18,HAM,2.0,HARD,30.0,71.0,42
2021,18,LAT,1.0,MEDIUM,1.0,11.0,11
2021,18,LAT,2.0,HARD,12.0,49.0,38
2021,18,LAT,3.0,MEDIUM,50.0,69.0,20
2021,18,LEC,1.0,MEDIUM,1.0,30.0,30
2021,18,LEC,2.0,HARD,31.0,71.0,41
2021,18,MAZ,1.0,MEDIUM,1.0,13.0,13
2021,18,MAZ,2.0,HARD,14.0,58.0,45
2021,18,MAZ,3.0,MEDIUM,59.0,68.0,10
2021,18,MSC,1.0,MEDIUM,1.0,1.0,1
2021,18,NOR,1.0,MEDIUM,1.0,44.0,44
2021,18,NOR,2.0,HARD,45.0,70.0,26
2021,18,OCO,1.0,SOFT,1.0,14.0,14
2021,18,OCO,2.0,HARD,15.0,70.0,56
2021,18,PER,1.0,MEDIUM,1.0,40.0,40
2021,18,PER,2.0,HARD,41.0,71.0,31
2021,18,RAI,1.0,MEDIUM,1.0,32.0,32
2021,18,RAI,2.0,HARD,33.0,70.0,38
2021,18,RIC,1.0,MEDIUM,1.0,1.0,1
2021,18,RIC,2.0,HARD,2.0,38.0,37
2021,18,RIC,3.0,MEDIUM,39.0,70.0,32
2021,18,RUS,1.0,MEDIUM,1.0,15.0,15
2021,18,RUS,2.0,HARD,16.0,69.0,54
2021,18,SAI,1.0,MEDIUM,1.0,42.0,42
2021,18,SAI,2.0,HARD,43.0,70.0,28
2021,18,STR,1.0,MEDIUM,1.0,12.0,12
2021,18,STR,2.0,HARD,13.0,34.0,22
2021,18,STR,3.0,MEDIUM,35.0,69.0,35
2021,18,TSU,1.0,SOFT,1.0,1.0,1
2021,18,VER,1.0,MEDIUM,1.0,33.0,33
2021,18,VER,2.0,HARD,34.0,71.0,38
2021,18,VET,1.0,MEDIUM,1.0,33.0,33
2021,18,VET,2.0,HARD,34.0,70.0,37
2021,19,ALO,1.0,MEDIUM,1.0,7.0,7
2021,19,ALO,2.0,MEDIUM,8.0,8.0,1
2021,19,ALO,3.0,MEDIUM,9.0,34.0,26
2021,19,ALO,4.0,HARD,35.0,70.0,36
2021,19,BOT,1.0,MEDIUM,1.0,7.0,7
2021,19,BOT,2.0,MEDIUM,8.0,8.0,1
2021,19,BOT,3.0,MEDIUM,9.0,30.0,22
2021,19,BOT,4.0,HARD,31.0,41.0,11
2021,19,BOT,5.0,HARD,42.0,71.0,30
2021,19,GAS,1.0,MEDIUM,1.0,7.0,7
2021,19,GAS,2.0,MEDIUM,8.0,8.0,1
2021,19,GAS,3.0,MEDIUM,9.0,25.0,17
2021,19,GAS,4.0,HARD,26.0,51.0,26
2021,19,GAS,5.0,HARD,52.0,70.0,19
2021,19,GIO,1.0,MEDIUM,1.0,7.0,7
2021,19,GIO,2.0,MEDIUM,8.0,8.0,1
2021,19,GIO,3.0,MEDIUM,9.0,29.0,21
2021,19,GIO,4.0,HARD,30.0,42.0,13
2021,19,GIO,5.0,MEDIUM,43.0,70.0,28
2021,19,HAM,1.0,MEDIUM,1.0,7.0,7
2021,19,HAM,2.0,MEDIUM,8.0,8.0,1
2021,19,HAM,3.0,MEDIUM,9.0,26.0,18
2021,19,HAM,4.0,HARD,27.0,43.0,17
2021,19,HAM,5.0,HARD,44.0,71.0,28
2021,19,LAT,1.0,MEDIUM,1.0,7.0,7
2021,19,LAT,2.0,MEDIUM,8.0,8.0,1
2021,19,LAT,3.0,MEDIUM,9.0,13.0,5
2021,19,LAT,4.0,HARD,14.0,39.0,26
2021,19,LAT,5.0,HARD,40.0,70.0,31
